@relation allrecipes_recipes

@attribute URL string
@attribute Title string
@attribute Category string
@attribute Rating numeric
@attribute "Prep_Time_(min)" numeric
@attribute "Cook_Time_(min)" numeric
@attribute "Total_Time_(min)" numeric
@attribute Servings numeric
@attribute Ingredients string
@attribute "Image_Paths" string

@data
"https://www.allrecipes.com/recipe/255936/chicken-sausage-peppers-and-potatoes/", "Chicken, Sausage, Peppers, and Potatoes", "Meat and Poultry", 4.8, 30.0, 70.0, 105.0, 6.0, "30.00 grams olive oil, divided, 4  large links hot Italian sausage, 6  bone-in, skin on chicken thighs, 226.80 grams assorted sweet peppers, seeded, 4 large Yukon Gold potatoes, quartered, 1 small red onion, sliced, 0.5 medium yellow onion, sliced, 10.00 grams dried Italian herbs, 10.00 grams kosher salt, freshly ground black pepper to taste, 15.00 grams chopped fresh Italian parsley", "pics/Chicken, Sausage, Peppers, and Potatoes/image_1.jpg"
"https://www.allrecipes.com/recipe/236110/baked-chicken-breasts-and-vegetables/", "Baked Chicken Breasts and Vegetables", "Meat and Poultry", 4.6, 20.0, 30.0, 50.0, 4.0, "4  skinless, boneless chicken breast halves, 8  carrots, sliced into 1/2-inch rounds, 8 stalks celery, chopped, 8  green onions, chopped, 4  green bell peppers, sliced, 60.00 grams chopped fresh flat-leaf parsley, 120.00 grams olive oil, 5.00 grams Italian seasoning, 5.00 grams chili powder, 5.00 grams lemon pepper, 5.00 grams salt, 1.44 grams freshly ground black pepper, or to taste", "pics/Baked Chicken Breasts and Vegetables/image_1.jpg"
"https://www.allrecipes.com/recipe/77489/crispy-rosemary-chicken-and-fries/", "Crispy Rosemary Chicken and Fries", "Chicken", 4.4, 15.0, 60.0, 75.0, 6.0, "8  chicken thighs, 6 small red potatoes, quartered, 120.00 grams extra-virgin olive oil, or as needed, 15.00 grams chopped fresh rosemary, 7.50 grams chopped fresh oregano, 7.50 grams garlic powder, salt and ground black pepper to taste", "pics/Crispy Rosemary Chicken and Fries/image_1.jpg"
"https://www.allrecipes.com/recipe/241287/baked-italian-chicken-dinner/", "Baked Italian Chicken Dinner", "Meat and Poultry", 4.1, 15.0, 45.0, 60.0, 4.0, "cooking spray, 453.60 grams skinless, boneless chicken breast, cut into cubes, 1 (283.50 grams) package frozen broccoli, 4  potatoes, diced, 60.00 grams butter, melted, 1 (.198.45 grams) package Italian dressing mix", "pics/Baked Italian Chicken Dinner/image_1.jpg"
"https://www.allrecipes.com/recipe/255038/sheet-pan-chicken-fajitas/", "Sheet Pan Chicken Fajitas", "Main Dishes", 4.8, 20.0, 15.0, 65.0, 8.0, "80.00 grams vegetable oil, 10.00 grams chili powder, 5.00 grams dried oregano, 2.50 grams garlic powder, 2.50 grams onion powder, 2.50 grams ground cumin, 2.50 grams salt, 1.25 grams ground black pepper, 0.36 grams ground cayenne pepper, 680.40 grams chicken tenders, quartered, 960.00 grams sliced bell peppers, any color, 1  onion, sliced, 60.00 grams chopped fresh cilantro, 0.5  lime, juiced", "pics/Sheet Pan Chicken Fajitas/image_1.jpg, pics/Sheet Pan Chicken Fajitas/image_2.jpg, pics/Sheet Pan Chicken Fajitas/image_3.jpg, pics/Sheet Pan Chicken Fajitas/image_4.jpg, pics/Sheet Pan Chicken Fajitas/image_5.jpg"
"https://www.allrecipes.com/recipe/283913/sheet-pan-chicken-and-veggies-with-mustard-vinaigrette/", "Sheet Pan Chicken and Veggies with Mustard Vinaigrette", "Everyday Cooking", 4.7, 25.0, 45.0, 70.0, 4.0, "453.60 grams Brussels sprouts, trimmed and cut in half, 2 large sweet potatoes, cut into wedges, 1 medium sweet onion, cut into wedges, 30.00 grams olive oil, divided, 6.25 grams kosher salt, divided, 3.75 grams ground black pepper, divided, 4 (141.75 grams) bone-in, skin-on chicken pieces, 30.00 grams grainy mustard, 20.00 grams Champagne vinegar, 15.00 grams maple syrup, 2.50 grams kosher salt, 1.25 grams cayenne pepper", "pics/Sheet Pan Chicken and Veggies with Mustard Vinaigrette/image_1.jpg"
"https://www.allrecipes.com/recipe/262533/chicken-apple-and-brussels-sprout-sheet-pan-dinner/", "Chicken, Apple, and Brussels Sprout Sheet Pan Dinner", "Vegetables", 4.3, 15.0, 40.0, 55.0, 6.0, "480.00 grams Brussels sprouts, halved, 1  red apple, cut into 1-inch cubes, 1 (113.40 grams) package pancetta, 30.00 grams olive oil, divided, 5.00 grams minced fresh rosemary, 6  skinless, boneless chicken thighs, salt and ground black pepper to taste", "pics/Chicken, Apple, and Brussels Sprout Sheet Pan Dinner/image_1.jpg, pics/Chicken, Apple, and Brussels Sprout Sheet Pan Dinner/image_2.jpg"
"https://www.allrecipes.com/recipe/263061/sheet-pan-harissa-chicken-dinner/", "Sheet Pan Harissa Chicken Dinner", "Meat and Poultry", 4.6, 20.0, 40.0, 60.0, 4.0, "30.00 grams harissa sauce, divided, 4 (141.75 grams) bone-in chicken thighs, or more to taste, 226.80 grams multicolored carrots, peeled, halved lengthwise and crosswise, 226.80 grams cauliflower florets, 226.80 grams baby potatoes, halved, 30.00 grams olive oil, 2.50 grams kosher salt, 1.25 grams ground black pepper, 30.00 grams chopped fresh parsley, 10.00 grams garlic, minced, 2.50 grams grated orange zest", "pics/Sheet Pan Harissa Chicken Dinner/image_1.jpg, pics/Sheet Pan Harissa Chicken Dinner/image_2.jpg"
"https://www.allrecipes.com/recipe/242402/greek-lemon-chicken-and-potato-bake/", "Greek Lemon Chicken and Potato Bake", "Cuisine", 4.7, 10.0, 60.0, 70.0, 4.0, "4  chicken leg quarters, 1 (680.40 grams) bag small potatoes, 120.00 grams olive oil, 2  lemons, juiced, divided, 30.00 grams dried basil, 30.00 grams dried oregano, 15.00 grams salt, 15.00 grams ground black pepper, 30.00 grams lemon and herb seasoning, 1 (340.20 grams) package fresh green beans", "pics/Greek Lemon Chicken and Potato Bake/image_1.jpg"
"https://www.allrecipes.com/recipe/276258/baked-pesto-chicken-thighs-and-potatoes/", "Baked Pesto Chicken Thighs and Potatoes", "Main Dishes", 4.1, 10.0, 30.0, 40.0, 4.0, "453.60 grams mini red potatoes, cut into 1-inch pieces, 60.00 grams prepared pesto, divided, 4  boneless, skinless chicken thighs, salt and ground black pepper to taste", "pics/Baked Pesto Chicken Thighs and Potatoes/image_1.jpg, pics/Baked Pesto Chicken Thighs and Potatoes/image_2.jpg"
"https://www.allrecipes.com/recipe/279987/sheet-pan-sweet-and-sour-chicken/", "Sheet Pan Sweet and Sour Chicken", "Cuisine", 4.8, 30.0, 25.0, 55.0, 4.0, "2 (226.80 grams) cans pineapple tidbits in juice, 1  red bell pepper, seeded and cut into 1-inch pieces, 1  green bell pepper, seeded and cut into 1-inch pieces, 1  carrot, peeled and sliced diagonally, 0.5  red onion, cut into 1-inch pieces, 45.00 grams avocado oil, salt and ground black pepper to taste, 680.40 grams skinless, boneless chicken breast, cut into 1-inch pieces, water as needed, 30.00 grams cornstarch, 120.00 grams light brown sugar, 80.00 grams rice vinegar, 45.00 grams ketchup, 45.00 grams soy sauce, 15.00 grams chile-garlic sauce, 15.00 grams ginger-garlic paste, 0.62 grams ground white pepper", "pics/Sheet Pan Sweet and Sour Chicken/image_1.jpg, pics/Sheet Pan Sweet and Sour Chicken/image_2.jpg"
"https://www.allrecipes.com/recipe/281413/easy-sheet-pan-greek-chicken/", "Easy Sheet Pan Greek Chicken", "Cuisine", 4.3, 25.0, 25.0, 50.0, 4.0, "4  skinless, boneless chicken breast halves, 680.40 grams yellow potatoes, cubed, 2 medium red bell peppers, seeded and chopped, 120.00 grams coarsely chopped red onion, 10.00 grams minced garlic, 30.00 grams olive oil, 2 medium lemons, cut into wedges, 15.00 grams dried oregano, freshly cracked salt and pepper to taste, 120.00 grams pitted Kalamata olives", "pics/Easy Sheet Pan Greek Chicken/image_1.jpg, pics/Easy Sheet Pan Greek Chicken/image_2.jpg"
"https://www.allrecipes.com/recipe/283301/sheet-pan-roasted-chicken-thighs-with-brussels-sprouts/", "Sheet Pan Roasted Chicken Thighs with Brussels Sprouts", "Everyday Cooking", 4.8, 20.0, 25.0, 80.0, 4.0, "4 (141.75 grams) skin-on, bone-in chicken thighs, 453.60 grams Brussels sprouts, halved, 120.00 grams dry white wine, 1 (99.23 grams) link Italian sausage, sliced, 3 large shallots, sliced, 1 medium lemon, thinly sliced, 20.00 grams garlic, sliced, 30.00 grams olive oil, or as needed, 5.00 grams chopped fresh rosemary, or to taste, 5.00 grams fennel seeds, or to taste, 5.00 grams chopped fresh thyme, or to taste, 5.00 grams chopped fresh sage, or to taste, sea salt and freshly ground black pepper to taste, nonstick cooking spray", "pics/Sheet Pan Roasted Chicken Thighs with Brussels Sprouts/image_1.jpg, pics/Sheet Pan Roasted Chicken Thighs with Brussels Sprouts/image_2.jpg"
"https://www.allrecipes.com/recipe/21009/sheet-pan-roasted-vegetables/", "Sheet Pan Roasted Vegetables", "Side Dish", 4.4, 30.0, 90.0, 120.0, 24.0, "8  zucchini, peeled and chopped, 1  eggplant, peeled and diced, 8  carrots, diced, 16  cherry tomatoes, 2  red onions, sliced, 1  red bell pepper, sliced, 1  yellow bell pepper, sliced, 120.00 grams olive oil, 5.00 grams dried rosemary, 5.00 grams dried thyme, 2  bay leaves, crushed, 5.00 grams dried oregano, 10.00 grams garlic, minced, 30.00 grams fresh lemon juice, 5.00 grams grated lemon zest, salt and pepper to taste", "pics/Sheet Pan Roasted Vegetables/image_1.jpg, pics/Sheet Pan Roasted Vegetables/image_2.jpg"
"https://www.allrecipes.com/recipe/255038/sheet-pan-chicken-fajitas/", "Sheet Pan Chicken Fajitas", "Main Dishes", 4.8, 20.0, 15.0, 65.0, 8.0, "80.00 grams vegetable oil, 10.00 grams chili powder, 5.00 grams dried oregano, 2.50 grams garlic powder, 2.50 grams onion powder, 2.50 grams ground cumin, 2.50 grams salt, 1.25 grams ground black pepper, 0.36 grams ground cayenne pepper, 680.40 grams chicken tenders, quartered, 960.00 grams sliced bell peppers, any color, 1  onion, sliced, 60.00 grams chopped fresh cilantro, 0.5  lime, juiced", "pics/Sheet Pan Chicken Fajitas/image_1.jpg, pics/Sheet Pan Chicken Fajitas/image_2.jpg, pics/Sheet Pan Chicken Fajitas/image_3.jpg, pics/Sheet Pan Chicken Fajitas/image_4.jpg, pics/Sheet Pan Chicken Fajitas/image_5.jpg"
"https://www.allrecipes.com/recipe/281435/sheet-pan-seafood-boil/", "Sheet Pan Seafood Boil", "Main Dishes", 4.2, 30.0, 30.0, 120.0, 4.0, "1 (453.60 grams) package littleneck clams, 180.00 grams unsalted butter, 800.00 grams garlic, chopped, 15.00 grams Cajun seasoning, 15.00 grams lemon and herb seafood seasoning, 7.50 grams cayenne pepper, 453.60 grams uncooked medium shrimp, peeled and deveined, 453.60 grams Snow Crab legs, 2  lobster tails, split in half lengthwise, 4  andouille sausage links, cut into quarters, 3 ears corn, cut into chunks", "pics/Sheet Pan Seafood Boil/image_1.jpg, pics/Sheet Pan Seafood Boil/image_2.jpg"
"https://www.allrecipes.com/recipe/268999/mediterranean-chicken-sheet-pan-dinner/", "Mediterranean Chicken Sheet Pan Dinner", "Meat and Poultry", 4.9, 15.0, 40.0, 55.0, 4.0, "60.00 grams extra-virgin olive oil, lemon, juiced, 30.00 grams balsamic vinegar, 5.00 grams dried tarragon, 5.00 grams dried oregano, 5.00 grams paprika, 5.00 grams salt, 2.50 grams black pepper, 4  chicken thighs with skin, 1 small red onion, sliced into petals, 8  mini bell peppers, halved lengthwise and seeded, 453.60 grams baby potatoes, halved, 1  lemon, sliced, 60.00 grams crumbled feta cheese, 60.00 grams fresh parsley, chopped, 8  pitted kalamata olives", "pics/Mediterranean Chicken Sheet Pan Dinner/image_1.jpg, pics/Mediterranean Chicken Sheet Pan Dinner/image_2.jpg, pics/Mediterranean Chicken Sheet Pan Dinner/image_3.jpg, pics/Mediterranean Chicken Sheet Pan Dinner/image_4.jpg, pics/Mediterranean Chicken Sheet Pan Dinner/image_5.jpg, pics/Mediterranean Chicken Sheet Pan Dinner/image_6.jpg"
"https://www.allrecipes.com/recipe/268843/sheet-pan-shrimp-and-sausage-bake/", "Sheet Pan Shrimp and Sausage Bake", "Seafood", 4.8, 30.0, 30.0, 60.0, 6.0, "cooking spray, 453.60 grams baby Yukon Gold potatoes, quartered, 4 ears corn, husked, 60.00 grams olive oil, divided, 45.00 grams Creole seasoning, 1  lemon, juiced, 15.00 grams minced garlic, 10.00 grams Italian seasoning, 5.00 grams paprika, divided, 2.50 grams red pepper flakes, 0.36 grams salt and ground black pepper, 1  red bell pepper, cut into 2-inch pieces, 1  yellow bell pepper, cut into 2-inch pieces, 1  orange bell pepper, cut into 2-inch pieces, 360.00 grams cherry tomatoes, halved, 1  onion, cut into 2-inch pieces, 4  andouille sausages, sliced, 1  lemon, cut into wedges, 453.60 grams uncooked medium shrimp, peeled and deveined, 2.50 grams Creole seasoning, 30.00 grams chopped fresh parsley, or to taste, finely chopped green onion, or to taste", "pics/Sheet Pan Shrimp and Sausage Bake/image_1.jpg, pics/Sheet Pan Shrimp and Sausage Bake/image_2.jpg, pics/Sheet Pan Shrimp and Sausage Bake/image_3.jpg, pics/Sheet Pan Shrimp and Sausage Bake/image_4.jpg, pics/Sheet Pan Shrimp and Sausage Bake/image_5.jpg, pics/Sheet Pan Shrimp and Sausage Bake/image_6.jpg, pics/Sheet Pan Shrimp and Sausage Bake/image_7.jpg, pics/Sheet Pan Shrimp and Sausage Bake/image_8.jpg, pics/Sheet Pan Shrimp and Sausage Bake/image_9.jpg, pics/Sheet Pan Shrimp and Sausage Bake/image_10.jpg, pics/Sheet Pan Shrimp and Sausage Bake/image_11.jpg"
"https://www.allrecipes.com/recipe/262162/sheet-pan-salmon-and-bell-pepper-dinner/", "Sheet Pan Salmon and Bell Pepper Dinner", "Seafood Main Dishes", 4.7, 20.0, 10.0, 30.0, 4.0, "30.00 grams olive oil, 4 (85.05 grams) fillets salmon fillets, 2  red bell peppers, chopped, 1  yellow bell pepper, chopped, 1  onion, sliced, 90.00 grams lemon juice, 45.00 grams olive oil, 30.00 grams water, 15.00 grams maple syrup, 25.00 grams garlic, 7.50 grams salt, 7.50 grams red pepper flakes, 5.00 grams ground cumin, 50.00 grams fresh parsley, chopped, 1  lemon, sliced", "pics/Sheet Pan Salmon and Bell Pepper Dinner/image_1.jpg, pics/Sheet Pan Salmon and Bell Pepper Dinner/image_2.jpg"
"https://www.allrecipes.com/recipe/274966/sheet-pan-parmesan-chicken-and-veggies/", "Sheet Pan Parmesan Chicken and Veggies", "Meat and Poultry", 4.6, 30.0, 20.0, 50.0, 6.0, "15.00 grams dried oregano, 15.00 grams dried parsley, 5.00 grams paprika, 2.50 grams garlic powder, 1.25 grams seasoned salt, or to taste, 1.25 grams ground black pepper, or to taste, 226.80 grams fresh green beans, trimmed, 1 small red potato, diced, 1  sweet bell pepper, chopped, 240.00 grams broccoli florets, chopped, 15.00 grams minced garlic, 45.00 grams olive oil, 80.00 grams all-purpose flour, 60.00 grams butter, melted, 240.00 grams panko bread crumbs, 240.00 grams freshly grated Parmesan cheese, divided, 680.40 grams skinless, boneless chicken breasts, pounded flat and excess fat removed, 1/480.00 grams mayonnaise (Optional), 1/960.00 grams ketchup (Optional), 1/2 tsp garlic powder (Optional), 1/4 tsp Worcestershire sauce (Optional)", "pics/Sheet Pan Parmesan Chicken and Veggies/image_1.jpg, pics/Sheet Pan Parmesan Chicken and Veggies/image_2.jpg, pics/Sheet Pan Parmesan Chicken and Veggies/image_3.jpg, pics/Sheet Pan Parmesan Chicken and Veggies/image_4.jpg, pics/Sheet Pan Parmesan Chicken and Veggies/image_5.jpg, pics/Sheet Pan Parmesan Chicken and Veggies/image_6.jpg, pics/Sheet Pan Parmesan Chicken and Veggies/image_7.jpg"
"https://www.allrecipes.com/recipe/242402/greek-lemon-chicken-and-potato-bake/", "Greek Lemon Chicken and Potato Bake", "Cuisine", 4.7, 10.0, 60.0, 70.0, 4.0, "4  chicken leg quarters, 1 (680.40 grams) bag small potatoes, 120.00 grams olive oil, 2  lemons, juiced, divided, 30.00 grams dried basil, 30.00 grams dried oregano, 15.00 grams salt, 15.00 grams ground black pepper, 30.00 grams lemon and herb seasoning, 1 (340.20 grams) package fresh green beans", "pics/Greek Lemon Chicken and Potato Bake/image_1.jpg"
"https://www.allrecipes.com/recipe/255038/sheet-pan-chicken-fajitas/", "Sheet Pan Chicken Fajitas", "Main Dishes", 4.8, 20.0, 15.0, 65.0, 8.0, "80.00 grams vegetable oil, 10.00 grams chili powder, 5.00 grams dried oregano, 2.50 grams garlic powder, 2.50 grams onion powder, 2.50 grams ground cumin, 2.50 grams salt, 1.25 grams ground black pepper, 0.36 grams ground cayenne pepper, 680.40 grams chicken tenders, quartered, 960.00 grams sliced bell peppers, any color, 1  onion, sliced, 60.00 grams chopped fresh cilantro, 0.5  lime, juiced", "pics/Sheet Pan Chicken Fajitas/image_1.jpg, pics/Sheet Pan Chicken Fajitas/image_2.jpg, pics/Sheet Pan Chicken Fajitas/image_3.jpg, pics/Sheet Pan Chicken Fajitas/image_4.jpg, pics/Sheet Pan Chicken Fajitas/image_5.jpg"
"https://www.allrecipes.com/recipe/268995/vegetarian-sheet-pan-dinner-with-chickpeas-and-veggies/", "Vegetarian Sheet Pan Dinner With Chickpeas and Veggies", "Fruits and Vegetables", 4.6, 25.0, 45.0, 70.0, 8.0, "3 medium russet potatoes, cut into 1-inch pieces, 2 (425.25 grams) cans chickpeas, rinsed and drained, 0.5  butternut squash - peeled, seeded, and cut into 1-inch pieces, 1  sweet potato, peeled and cut into 1-inch cubes, 1  onion, diced, 2 large carrots, cut into 1 inch pieces, 45.00 grams vegetable oil, 5.00 grams salt, 5.00 grams onion powder, 5.00 grams garlic powder, 5.00 grams ground fennel seeds, 5.00 grams dried rubbed sage, 2.50 grams ground black pepper, 2  green onions, chopped (Optional)", "pics/Vegetarian Sheet Pan Dinner With Chickpeas and Veggies/image_1.jpg, pics/Vegetarian Sheet Pan Dinner With Chickpeas and Veggies/image_2.jpg"
"https://www.allrecipes.com/recipe/268999/mediterranean-chicken-sheet-pan-dinner/", "Mediterranean Chicken Sheet Pan Dinner", "Meat and Poultry", 4.9, 15.0, 40.0, 55.0, 4.0, "60.00 grams extra-virgin olive oil, lemon, juiced, 30.00 grams balsamic vinegar, 5.00 grams dried tarragon, 5.00 grams dried oregano, 5.00 grams paprika, 5.00 grams salt, 2.50 grams black pepper, 4  chicken thighs with skin, 1 small red onion, sliced into petals, 8  mini bell peppers, halved lengthwise and seeded, 453.60 grams baby potatoes, halved, 1  lemon, sliced, 60.00 grams crumbled feta cheese, 60.00 grams fresh parsley, chopped, 8  pitted kalamata olives", "pics/Mediterranean Chicken Sheet Pan Dinner/image_1.jpg, pics/Mediterranean Chicken Sheet Pan Dinner/image_2.jpg, pics/Mediterranean Chicken Sheet Pan Dinner/image_3.jpg, pics/Mediterranean Chicken Sheet Pan Dinner/image_4.jpg, pics/Mediterranean Chicken Sheet Pan Dinner/image_5.jpg, pics/Mediterranean Chicken Sheet Pan Dinner/image_6.jpg"
"https://www.allrecipes.com/recipe/263602/sheet-pan-vegan-roasted-brussels-sprouts-and-butternut-squash/", "Sheet Pan Vegan Roasted Brussels Sprouts & Butternut Squash", "Vegetables", 4.7, 5.0, 25.0, 30.0, 4.0, "480.00 grams Brussels sprouts, halved, 480.00 grams cubed butternut squash, 45.00 grams olive oil, 5.00 grams garlic powder, 2.50 grams smoked paprika, 2.50 grams sea salt, 1.25 grams ground black pepper", "pics/Sheet Pan Vegan Roasted Brussels Sprouts & Butternut Squash/image_1.jpg, pics/Sheet Pan Vegan Roasted Brussels Sprouts & Butternut Squash/image_2.jpg"
"https://www.allrecipes.com/recipe/261841/sheet-pan-citrus-and-sage-chicken-with-roasted-broccoli-and-potatoes/", "Sheet Pan Citrus and Sage Chicken with Roasted Broccoli and Potatoes", "No info", 4.1, 20.0, 40.0, 60.0, 4.0, "453.60 grams skinless, boneless chicken breast halves, 453.60 grams small red potatoes, halved, 15.00 grams olive oil, or to taste, 100.00 grams fresh sage, chopped, or to taste, divided, salt and ground black pepper to taste, 120.00 grams Italian-seasoned bread crumbs, 60.00 grams grated Parmesan cheese, 3  clementines, 60.00 grams fresh lemon juice, or as needed, 30.00 grams melted butter, 5.00 grams Italian seasoning, 3.75 grams garlic powder, or to taste, divided, 480.00 grams broccoli florets, 2  clementines, sliced", "pics/Sheet Pan Citrus and Sage Chicken with Roasted Broccoli and Potatoes/image_1.jpg, pics/Sheet Pan Citrus and Sage Chicken with Roasted Broccoli and Potatoes/image_2.jpg"
"https://www.allrecipes.com/recipe/280103/sheet-pan-turkey-chili-with-cornbread-dumplings/", "Sheet Pan Turkey Chili & Cornbread Dumplings", "Soups, Stews and Chili Recipes", 4.5, 30.0, 45.0, 85.0, 8.0, "453.60 grams lean ground turkey, 1 large onion, chopped, 1  orange bell pepper, chopped, 20.00 grams garlic, roughly chopped, 1  celery stalk, chopped, 30.00 grams vegetable oil, salt and ground black pepper to taste, 1 (411.08 grams) can no-salt-added diced tomatoes, 1 (439.43 grams) can no-salt added dark kidney beans, undrained, 360.00 grams low-sodium chicken broth, 1 (170.10 grams) can tomato paste, 240.00 grams frozen corn, 60.00 grams sliced jarred jalapenos, 15.00 grams molasses, 15.00 grams Worcestershire sauce, 10.00 grams chili powder, 7.50 grams dried oregano, 5.00 grams paprika, 5.00 grams ground cumin, 5.00 grams garlic powder, 5.00 grams onion powder, 300.00 grams cornmeal, 180.00 grams whole wheat flour, 20.00 grams baking powder, 2.50 grams salt, 240.00 grams milk, 45.00 grams vegetable oil, 45.00 grams honey, 50.00 grams, 240.00 grams shredded sharp Cheddar cheese, 2  green onions, thinly sliced", "pics/Sheet Pan Turkey Chili & Cornbread Dumplings/image_1.jpg, pics/Sheet Pan Turkey Chili & Cornbread Dumplings/image_2.jpg"
"https://www.allrecipes.com/recipe/263061/sheet-pan-harissa-chicken-dinner/", "Sheet Pan Harissa Chicken Dinner", "Meat and Poultry", 4.6, 20.0, 40.0, 60.0, 4.0, "30.00 grams harissa sauce, divided, 4 (141.75 grams) bone-in chicken thighs, or more to taste, 226.80 grams multicolored carrots, peeled, halved lengthwise and crosswise, 226.80 grams cauliflower florets, 226.80 grams baby potatoes, halved, 30.00 grams olive oil, 2.50 grams kosher salt, 1.25 grams ground black pepper, 30.00 grams chopped fresh parsley, 10.00 grams garlic, minced, 2.50 grams grated orange zest", "pics/Sheet Pan Harissa Chicken Dinner/image_1.jpg, pics/Sheet Pan Harissa Chicken Dinner/image_2.jpg"
"https://www.allrecipes.com/recipe/262466/easy-sheet-pan-roasted-cauliflower-with-curry/", "Easy Sheet Pan Roasted Cauliflower with Curry", "Vegetables", 4.5, 10.0, 25.0, 35.0, 4.0, "45.00 grams olive oil, 15.00 grams yellow curry powder, 15.00 grams lemon juice, 5.00 grams salt, 2.50 grams ground black pepper, 453.60 grams cauliflower florets, cut into 1/2-inch slices", "pics/Easy Sheet Pan Roasted Cauliflower with Curry/image_1.jpg, pics/Easy Sheet Pan Roasted Cauliflower with Curry/image_2.jpg"
"https://www.allrecipes.com/recipe/274966/sheet-pan-parmesan-chicken-and-veggies/", "Sheet Pan Parmesan Chicken and Veggies", "Meat and Poultry", 4.6, 30.0, 20.0, 50.0, 6.0, "15.00 grams dried oregano, 15.00 grams dried parsley, 5.00 grams paprika, 2.50 grams garlic powder, 1.25 grams seasoned salt, or to taste, 1.25 grams ground black pepper, or to taste, 226.80 grams fresh green beans, trimmed, 1 small red potato, diced, 1  sweet bell pepper, chopped, 240.00 grams broccoli florets, chopped, 15.00 grams minced garlic, 45.00 grams olive oil, 80.00 grams all-purpose flour, 60.00 grams butter, melted, 240.00 grams panko bread crumbs, 240.00 grams freshly grated Parmesan cheese, divided, 680.40 grams skinless, boneless chicken breasts, pounded flat and excess fat removed, 1/480.00 grams mayonnaise (Optional), 1/960.00 grams ketchup (Optional), 1/2 tsp garlic powder (Optional), 1/4 tsp Worcestershire sauce (Optional)", "pics/Sheet Pan Parmesan Chicken and Veggies/image_1.jpg, pics/Sheet Pan Parmesan Chicken and Veggies/image_2.jpg, pics/Sheet Pan Parmesan Chicken and Veggies/image_3.jpg, pics/Sheet Pan Parmesan Chicken and Veggies/image_4.jpg, pics/Sheet Pan Parmesan Chicken and Veggies/image_5.jpg, pics/Sheet Pan Parmesan Chicken and Veggies/image_6.jpg, pics/Sheet Pan Parmesan Chicken and Veggies/image_7.jpg"
"https://www.allrecipes.com/recipe/281136/easy-sheet-pan-beef-bulgogi/", "Easy Sheet Pan Beef Bulgogi", "Cuisine", 4.7, 15.0, 10.0, 85.0, 6.0, "680.40 grams flat iron steak, 60.00 grams soy sauce, 15.00 grams brown sugar, 15.00 grams fish sauce, 15.00 grams minced ginger, 15.00 grams sesame oil, 15.00 grams chili paste, 10.00 grams sesame seeds, 10.00 grams garlic, minced, cooking spray, 1 onion, sliced, 1 (226.80 grams) package sugar snap peas, 30.00 grams olive oil, or as needed, 0.36 grams salt and ground black pepper to taste, 100.00 grams green onions, thinly sliced on the diagonal", "pics/Easy Sheet Pan Beef Bulgogi/image_1.jpg, pics/Easy Sheet Pan Beef Bulgogi/image_2.jpg"
"https://www.allrecipes.com/recipe/262162/sheet-pan-salmon-and-bell-pepper-dinner/", "Sheet Pan Salmon and Bell Pepper Dinner", "Seafood Main Dishes", 4.7, 20.0, 10.0, 30.0, 4.0, "30.00 grams olive oil, 4 (85.05 grams) fillets salmon fillets, 2  red bell peppers, chopped, 1  yellow bell pepper, chopped, 1  onion, sliced, 90.00 grams lemon juice, 45.00 grams olive oil, 30.00 grams water, 15.00 grams maple syrup, 25.00 grams garlic, 7.50 grams salt, 7.50 grams red pepper flakes, 5.00 grams ground cumin, 50.00 grams fresh parsley, chopped, 1  lemon, sliced", "pics/Sheet Pan Salmon and Bell Pepper Dinner/image_1.jpg, pics/Sheet Pan Salmon and Bell Pepper Dinner/image_2.jpg"
"https://www.allrecipes.com/recipe/279987/sheet-pan-sweet-and-sour-chicken/", "Sheet Pan Sweet & Sour Chicken", "Cuisine", 4.8, 30.0, 25.0, 55.0, 4.0, "2 (226.80 grams) cans pineapple tidbits in juice, 1  red bell pepper, seeded and cut into 1-inch pieces, 1  green bell pepper, seeded and cut into 1-inch pieces, 1  carrot, peeled and sliced diagonally, 0.5  red onion, cut into 1-inch pieces, 45.00 grams avocado oil, salt and ground black pepper to taste, 680.40 grams skinless, boneless chicken breast, cut into 1-inch pieces, water as needed, 30.00 grams cornstarch, 120.00 grams light brown sugar, 80.00 grams rice vinegar, 45.00 grams ketchup, 45.00 grams soy sauce, 15.00 grams chile-garlic sauce, 15.00 grams ginger-garlic paste, 0.62 grams ground white pepper", "pics/Sheet Pan Sweet & Sour Chicken/image_1.jpg, pics/Sheet Pan Sweet & Sour Chicken/image_2.jpg"
"https://www.allrecipes.com/recipe/269152/shrimp-and-vegetable-sheet-pan-dinner/", "Shrimp and Vegetable Sheet Pan Dinner", "Seafood", 4.5, 15.0, 20.0, 35.0, 4.0, "1  red onion, coarsely chopped, 1  red bell pepper, chopped, 240.00 grams sliced fresh mushrooms, 1  zucchini, chopped, 45.00 grams olive oil, divided, salt and freshly ground black pepper to taste, 1.25 grams paprika, 453.60 grams fresh shrimp, peeled and deveined, 5.00 grams lemon zest, 2.50 grams garlic powder", "pics/Shrimp and Vegetable Sheet Pan Dinner/image_1.jpg, pics/Shrimp and Vegetable Sheet Pan Dinner/image_2.jpg"
